"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1=standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Sum(Abs(DiffX)","Sum(Abs(DiffY)","Sum(Abs(DiffZ)"
43523.6491087963,6022870,1.0,2,17394,0.0011111111111111111,1274,1195,915
43523.6491203704,6022880,1.0,2,17395,0.0011111111111111111,1473,1055,1341
43523.6491319444,6022890,1.0,2,17396,0.0011111111111111111,1538,1069,1129
43523.6491435185,6022900,1.0,2,17397,0.0011111111111111111,1735,765,1373
43523.6491550926,6022910,1.0,2,17398,0.0011111111111111111,1526,844,1232
43523.6491666667,6022920,1.1,2,17399,0.0011500000000000002,755,444,1085
43523.6491793981,6022931,1.1,2,17400,0.0011500000000000002,1548,839,926
43523.6491921296,6022942,1.1,2,17401,0.0011500000000000002,1291,782,1045
43523.6492048611,6022953,1.1,2,17402,0.0011500000000000002,1093,821,1232
43523.6492175926,6022964,1.0,2,17403,0.0011111111111111111,1288,940,1425
43523.6492291667,6022974,1.0,2,17404,0.0011111111111111111,2029,1115,1204
43523.6492407407,6022984,1.0,2,17405,0.0011111111111111111,2035,975,1385
43523.6492523148,6022994,1.1,2,17406,0.0011500000000000002,1590,1216,1422
43523.6492650463,6023005,0.9,2,17407,0.0010722222222222222,2104,796,1413
43523.6492754630,6023014,1.0,2,17408,0.0011111111111111111,1236,1056,1081
43523.6492870370,6023024,1.1,2,17409,0.0011500000000000002,1098,865,1322
43523.6492997685,6023035,1.1,2,17410,0.0011500000000000002,823,759,1244
43523.6493125000,6023046,1.1,2,17411,0.0011500000000000002,1020,792,1074
43523.6493252315,6023057,1.0,2,17412,0.0011111111111111111,1223,968,1230
43523.6493368056,6023067,1.1,2,17413,0.0011500000000000002,1466,1138,1191
43523.6493495370,6023078,1.0,2,17414,0.0011111111111111111,2107,949,1443
43523.6493611111,6023088,1.0,2,17415,0.0011111111111111111,1850,928,1543
43523.6493726852,6023098,1.0,2,17416,0.0011111111111111111,1054,1057,1154
43523.6493842593,6023108,1.1,2,17417,0.0011500000000000002,1407,977,1298
43523.6493969907,6023119,1.0,2,17418,0.0011111111111111111,1642,1020,1401
43523.6494085648,6023129,1.0,2,17419,0.0011111111111111111,1975,844,1461
43523.6494201389,6023139,1.0,2,17420,0.0011111111111111111,1217,1029,1303
43523.6494317130,6023149,1.0,2,17421,0.0011111111111111111,1174,1122,1228
43523.6494432870,6023159,1.0,2,17422,0.0011111111111111111,932,1108,1287
43523.6494548611,6023169,1.0,2,17423,0.0011111111111111111,1853,982,1688
43523.6494664352,6023179,1.0,2,17424,0.0011111111111111111,1839,1037,1180
43523.6494780093,6023189,1.1,2,17425,0.0011500000000000002,1339,944,1249
43523.6494907407,6023200,1.0,2,17426,0.0011111111111111111,1356,1057,1281
43523.6495023148,6023210,1.0,2,17427,0.0011111111111111111,1984,1258,1229
43523.6495138889,6023220,1.0,2,17428,0.0011111111111111111,1156,844,1089
43523.6495254630,6023230,1.0,2,17429,0.0011111111111111111,1394,1149,1230
43523.6495370370,6023240,1.1,2,17430,0.0011500000000000002,2133,1073,1363
43523.6495497685,6023251,1.0,2,17431,0.0011111111111111111,1095,872,911
43523.6495613426,6023261,1.0,2,17432,0.0011111111111111111,1385,1302,1254
43523.6495729167,6023271,1.1,2,17433,0.0011500000000000002,1734,1083,1280
43523.6495856481,6023282,1.1,2,17434,0.0011500000000000002,1942,878,1372
43523.6495983796,6023293,1.0,2,17435,0.0011111111111111111,1469,680,1356
43523.6496099537,6023303,1.0,2,17436,0.0011111111111111111,1168,898,773
43523.6496215278,6023313,1.0,2,17437,0.0011111111111111111,1765,1097,1322
43523.6496331018,6023323,1.0,2,17438,0.0011111111111111111,2137,1299,1316
43523.6496446759,6023333,1.0,2,17439,0.0011111111111111111,1316,1147,875
43523.6496562500,6023343,1.0,2,17440,0.0011111111111111111,2387,1157,1277
43523.6496678241,6023353,1.1,2,17441,0.0011500000000000002,1453,607,1122
43523.6496805556,6023364,1.0,2,17442,0.0011111111111111111,1764,1033,1358
43523.6496921296,6023374,1.0,2,17443,0.0011111111111111111,1830,1110,1264
43523.6497037037,6023384,1.0,2,17444,0.0011111111111111111,2155,990,1711
43523.6497152778,6023394,1.0,2,17445,0.0011111111111111111,1481,1420,1063
43523.6497268519,6023404,1.0,2,17446,0.0011111111111111111,1892,1393,1794
43523.6497384259,6023414,1.0,2,17447,0.0011111111111111111,2015,1113,1576
43523.6497500000,6023424,1.0,2,17448,0.0011111111111111111,1554,970,1269
43523.6497615741,6023434,1.0,2,17449,0.0011111111111111111,1934,1183,1300
