"Time","DataCount (samples)","Interval (s)","ActivityCode (0=sedentary, 1=standing, 2=stepping)","CumulativeStepCount","Activity Score (MET.h)","Sum(Abs(DiffX)","Sum(Abs(DiffY)","Sum(Abs(DiffZ)"
43532.1322083333,114228,95.2,1,14,0.03702222222222222,28613,29594,30129
43532.1333101852,115180,5.1,2,15,0.0027055555555555552,6344,6257,6343
43532.1333692130,115231,40.9,1,15,0.015905555555555555,4863,5005,5143
43532.1338425926,115640,10.1,0,15,0.0035069444444444445,14997,15634,15845
43532.1339594907,115741,39.9,1,15,0.015516666666666665,3315,3955,4091
43532.1344212963,116140,3.9,2,16,0.0022388888888888884,1210,1174,1187
43532.1344664352,116179,6.7,1,16,0.0026055555555555554,6675,6923,6811
43532.1345439815,116246,4.0,2,17,0.0022777777777777774,5861,5861,5977
43532.1345902778,116286,77.2,1,17,0.030022222222222221,30800,30772,31523
43532.1354837963,117058,24.5,0,17,0.0085069444444444437,25620,27152,25922
43532.1357673611,117303,354.9,1,17,0.13801666666666665,74948,81041,78848
43532.1398750000,120852,5.6,2,18,0.0028999999999999998,2886,2693,2748
