"","time","datacount","interval","activity","cumulativesteps","methrs"
"3260",2019-04-16 23:55:52,5181539,1.4,2,3860,0.00126666666666667
"3261",2019-04-16 23:55:54,5181553,1.4,2,3862,0.00126666666666667
"3262",2019-04-16 23:55:55,5181567,0.7,2,3864,0.000994444444444444
"3263",2019-04-16 23:55:56,5181574,0.7,2,3866,0.000994444444444444
"3264",2019-04-16 23:55:57,5181581,0.7,2,3868,0.000994444444444444
"3265",2019-04-16 23:55:57,5181588,0.7,2,3870,0.000994444444444444
"3266",2019-04-16 23:55:58,5181595,0.7,2,3872,0.000994444444444444
"3267",2019-04-16 23:55:59,5181602,0.7,2,3874,0.000994444444444444
"3268",2019-04-16 23:55:59,5181609,0.7,2,3876,0.000994444444444444
"3269",2019-04-16 23:56:00,5181616,0.7,2,3878,0.000994444444444444
"3270",2019-04-16 23:56:01,5181623,0.7,2,3880,0.000994444444444444
"3271",2019-04-16 23:56:02,5181630,0.7,2,3882,0.000994444444444444
"3272",2019-04-16 23:56:02,5181637,0.7,2,3884,0.000994444444444444
"3273",2019-04-16 23:56:03,5181644,0.7,2,3886,0.000994444444444444
"3274",2019-04-16 23:56:04,5181651,0.7,2,3888,0.000994444444444444
"3275",2019-04-16 23:56:04,5181658,0.7,2,3890,0.000994444444444444
"3276",2019-04-16 23:56:05,5181665,0.7,2,3892,0.000994444444444444
"3277",2019-04-16 23:56:06,5181672,0.7,2,3894,0.000994444444444444
"3278",2019-04-16 23:56:06,5181679,0.7,2,3896,0.000994444444444444
"3279",2019-04-16 23:56:07,5181686,0.7,2,3898,0.000994444444444444
"3280",2019-04-16 23:56:08,5181693,0.7,2,3900,0.000994444444444444
"3281",2019-04-16 23:56:09,5181700,0.7,2,3902,0.000994444444444444
"3282",2019-04-16 23:56:09,5181707,0.7,2,3904,0.000994444444444444
"3283",2019-04-16 23:56:10,5181714,1.3,2,3906,0.00122777777777778
"3284",2019-04-16 23:56:11,5181727,0.7,2,3908,0.000994444444444444
"3285",2019-04-16 23:56:12,5181734,0.7,2,3910,0.000994444444444444
"3286",2019-04-16 23:56:13,5181741,1,2,3912,0.00111111111111111
"3287",2019-04-16 23:56:14,5181751,1.1,2,3914,0.00115
"3288",2019-04-16 23:56:15,5181762,1.4,2,3916,0.00126666666666667
"3289",2019-04-16 23:56:16,5181776,1.4,2,3918,0.00126666666666667
"3290",2019-04-16 23:56:18,5181790,0.7,2,3920,0.000994444444444444
"3291",2019-04-16 23:56:18,5181797,0.7,2,3922,0.000994444444444444
"3292",2019-04-16 23:56:19,5181804,0.7,2,3924,0.000994444444444444
"3293",2019-04-16 23:56:20,5181811,0.7,2,3926,0.000994444444444444
"3294",2019-04-16 23:56:20,5181818,0.9,2,3928,0.00107222222222222
"3295",2019-04-16 23:56:21,5181827,1.1,2,3930,0.00115
"3296",2019-04-16 23:56:22,5181838,0.7,2,3932,0.000994444444444444
"3297",2019-04-16 23:56:23,5181845,0.7,2,3934,0.000994444444444444
"3298",2019-04-16 23:56:24,5181852,0.7,2,3936,0.000994444444444444
"3299",2019-04-16 23:56:24,5181859,0.7,2,3938,0.000994444444444444
"3300",2019-04-16 23:56:25,5181866,1,2,3940,0.00111111111111111
"3301",2019-04-16 23:56:26,5181876,1,2,3942,0.00111111111111111
"3302",2019-04-16 23:56:27,5181886,0.7,2,3944,0.000994444444444444
"3303",2019-04-16 23:56:28,5181893,0.7,2,3946,0.000994444444444444
"3304",2019-04-16 23:56:29,5181900,0.8,2,3948,0.00103333333333333
"3305",2019-04-16 23:56:29,5181908,0.7,2,3950,0.000994444444444444
"3306",2019-04-16 23:56:30,5181915,0.7,2,3952,0.000994444444444444
"3307",2019-04-16 23:56:31,5181922,0.7,2,3954,0.000994444444444444
"3308",2019-04-16 23:56:31,5181929,0.7,2,3956,0.000994444444444444
"3309",2019-04-16 23:56:32,5181936,0.7,2,3958,0.000994444444444444
"3310",2019-04-16 23:56:33,5181943,0.7,2,3960,0.000994444444444444
"3311",2019-04-16 23:56:33,5181950,0.7,2,3962,0.000994444444444444
"3312",2019-04-16 23:56:34,5181957,0.7,2,3964,0.000994444444444444
"3313",2019-04-16 23:56:35,5181964,0.7,2,3966,0.000994444444444444
"3314",2019-04-16 23:56:36,5181971,0.7,2,3968,0.000994444444444444
"3315",2019-04-16 23:56:36,5181978,0.7,2,3970,0.000994444444444444
"3316",2019-04-16 23:56:37,5181985,0.7,2,3972,0.000994444444444444
"3317",2019-04-16 23:56:38,5181992,0.7,2,3974,0.000994444444444444
"3318",2019-04-16 23:56:38,5181999,0.7,2,3976,0.000994444444444444
"3319",2019-04-16 23:56:39,5182006,0.7,2,3978,0.000994444444444444
"3320",2019-04-16 23:56:40,5182013,0.7,2,3980,0.000994444444444444
"3321",2019-04-16 23:56:41,5182020,0.7,2,3982,0.000994444444444444
"3322",2019-04-16 23:56:41,5182027,0.7,2,3984,0.000994444444444444
"3323",2019-04-16 23:56:42,5182034,0.7,2,3986,0.000994444444444444
"3324",2019-04-16 23:56:43,5182041,0.7,2,3988,0.000994444444444444
"3325",2019-04-16 23:56:43,5182048,0.7,2,3990,0.000994444444444444
"3326",2019-04-16 23:56:44,5182055,0.7,2,3992,0.000994444444444444
"3327",2019-04-16 23:56:45,5182062,0.8,1,3992,0.000311111111111111
"3328",2019-04-16 23:56:45,5182070,2098.1,0,3992,0.728506944444444
"3329",2019-04-17 00:31:44,5203051,0.8,1,3992,0.000311111111111111
"3330",2019-04-17 00:31:44,5203059,1.1,2,3994,0.00115
"3331",2019-04-17 00:31:46,5203070,0.7,2,3996,0.000994444444444444
"3332",2019-04-17 00:31:46,5203077,1.3,2,3998,0.00122777777777778
"3333",2019-04-17 00:31:47,5203090,1.4,2,4000,0.00126666666666667
"3334",2019-04-17 00:31:49,5203104,0.7,2,4002,0.000994444444444444
"3335",2019-04-17 00:31:50,5203111,0.7,2,4004,0.000994444444444444
"3336",2019-04-17 00:31:50,5203118,0.7,2,4006,0.000994444444444444
"3337",2019-04-17 00:31:51,5203125,0.7,2,4008,0.000994444444444444
"3338",2019-04-17 00:31:52,5203132,0.7,2,4010,0.000994444444444444
"3339",2019-04-17 00:31:52,5203139,0.7,2,4012,0.000994444444444444
"3340",2019-04-17 00:31:53,5203146,0.7,2,4014,0.000994444444444444
"3341",2019-04-17 00:31:54,5203153,0.7,2,4016,0.000994444444444444
"3342",2019-04-17 00:31:55,5203160,0.7,2,4018,0.000994444444444444
"3343",2019-04-17 00:31:55,5203167,0.7,2,4020,0.000994444444444444
"3344",2019-04-17 00:31:56,5203174,0.7,2,4022,0.000994444444444444
"3345",2019-04-17 00:31:57,5203181,1.1,2,4024,0.00115
"3346",2019-04-17 00:31:58,5203192,1,2,4026,0.00111111111111111
"3347",2019-04-17 00:31:59,5203202,1,2,4028,0.00111111111111111
"3348",2019-04-17 00:32:00,5203212,1.4,2,4030,0.00126666666666667
"3349",2019-04-17 00:32:01,5203226,1.1,2,4032,0.00115
"3350",2019-04-17 00:32:02,5203237,1,2,4034,0.00111111111111111
"3351",2019-04-17 00:32:03,5203247,1.4,2,4036,0.00126666666666667
"3352",2019-04-17 00:32:05,5203261,1.1,2,4038,0.00115
"3353",2019-04-17 00:32:06,5203272,0.7,2,4040,0.000994444444444444
"3354",2019-04-17 00:32:06,5203279,0.7,2,4042,0.000994444444444444
"3355",2019-04-17 00:32:07,5203286,0.7,2,4044,0.000994444444444444
"3356",2019-04-17 00:32:08,5203293,1,2,4046,0.00111111111111111
"3357",2019-04-17 00:32:09,5203303,1.1,2,4048,0.00115
"3358",2019-04-17 00:32:10,5203314,0.7,2,4050,0.000994444444444444
"3359",2019-04-17 00:32:11,5203321,0.7,2,4052,0.000994444444444444
"3360",2019-04-17 00:32:11,5203328,0.7,2,4054,0.000994444444444444
"3361",2019-04-17 00:32:12,5203335,0.7,2,4056,0.000994444444444444
"3362",2019-04-17 00:32:13,5203342,0.7,2,4058,0.000994444444444444
"3363",2019-04-17 00:32:13,5203349,0.7,2,4060,0.000994444444444444
"3364",2019-04-17 00:32:14,5203356,0.7,2,4062,0.000994444444444444
"3365",2019-04-17 00:32:15,5203363,0.7,2,4064,0.000994444444444444
"3366",2019-04-17 00:32:15,5203370,0.7,2,4066,0.000994444444444444
"3367",2019-04-17 00:32:16,5203377,0.7,2,4068,0.000994444444444444
"3368",2019-04-17 00:32:17,5203384,0.4,1,4068,0.000155555555555556
"3369",2019-04-17 00:32:17,5203388,2834.3,0,4068,0.984131944444444
